targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift,AGNredshift,spectrumStatus,include,include_vir,include_custom,Lya_v,vlimits,Lya_W,Na,b,identified,comment
RBS1768,9434,PGC067067,1,"('324.7079166666667', '-38.477777777777774')","('324.43825', '-38.49256')",0.0037667621588024333,0.015038742756047763,241.01580330753413,303.8838725566068,465.5998339556428,x,8951.0,9162.0,-272.0,126.07,x,45.2,5.0,84.0,160.0,74.0,-99.99,x,-99.99,-99,Sb,Sb,0.030561,,x,?,False,True,9434,"9420, 9502",160pm5,4.70E13 pm 1.90E12,25.4pm 2.6,Lya,center is 9461 : ONLY 1 GALAXY : ONLY 1 GALAXY
RX_J1236.0+2641,795,NGC4559,18,"('189.01666666666665', '26.693333333333335')","('188.99019', '27.95999')",0.3034101916822836,0.09508531405682767,148.0233932027291,105.30701306180895,161.4113230534861,x,1097.0,807.0,12.0,7.3,x,22.3,10.5,62.0,148.0,30.9,642.91,.SXT6..,-99.99,150.0,SAB(rs)cd_HII,SAB(rs)cd_HII,0.002692,,x,?,True,True,795,"715, 873",295pm37,8.27E13 pm 1.45E13,47.1pm 3.1,Lya,center is 794
RX_J1236.0+2641,1012,NGC4565,23,"('189.01666666666665', '26.693333333333335')","('189.08658', '25.98767')",0.37702097112483585,0.4056638314196593,212.26559774190645,230.55883414000863,147.13874702887955,x,1522.0,1230.0,218.0,11.9,x,37.6,12.0,71.0,134.0,40.9,950.94,.SAS3$/,-99.99,136.0,SA(s)b?_sp_Sy3_Sy1.9,SA(s)b?_sp_Sy3_Sy1.9,0.004103,,x,?,False,True,1012,"926, 1094",337pm32,9.62E13 pm 1.35E13,52.2pm 2.7,Lya,center is 1010 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J1236.0+2641,1188,NGC4565,21,"('189.01666666666665', '26.693333333333335')","('189.08658', '25.98767')",1.1835821179520256,1.2735006632011334,212.26559774190645,230.55883414000863,147.13874702887955,x,1522.0,1230.0,42.0,11.9,x,37.6,12.0,71.0,134.0,40.9,950.94,.SAS3$/,-99.99,136.0,SA(s)b?_sp_Sy3_Sy1.9,SA(s)b?_sp_Sy3_Sy1.9,0.004103,,x,?,True,True,1188,"1094, 1222",288pm24,9.02E13 pm 1.25E13,37.8pm 3.4,Lya,center is 1158
RX_J1236.0+2641,6404,NGC4555,12,"('189.01666666666665', '26.693333333333335')","('188.92157', '26.52312')",0.028902175240851813,0.14819493090883645,288.98170892622977,450.8852093382527,365.28630226454374,x,6974.0,6683.0,279.0,110.0,x,58.8,44.7,41.0,120.0,86.5,114.33,.E.....,-99.99,125.0,E,E,0.022292,,x,?,False,True,6404,"6358, 6432",42pm11,8.44E12 pm 2.45E12,29.1pm 2.1,Lya,"center is 6395, weak : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
RX_J1236.0+2641,7117,IC3585,13,"('189.01666666666665', '26.693333333333335')","('189.16625', '26.82994')",0.02780399610440465,0.056452511314482326,226.08881576847756,264.4513717113224,366.7903824447456,x,7603.0,7312.0,195.0,110.0,x,41.2,39.6,16.0,90.0,45.6,68.89,.LAS0*.,0.83,-99,SA(s)0^0^:,SA(s)0^0^:,0.02439,,x,?,False,True,7117,"7016, 7222",428pm13,1.38E14 pm 6.52E12,57.7pm 2.1,Lya,center is 7119 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J1236.0+2641,7223,IC3585,11,"('189.01666666666665', '26.693333333333335')","('189.16625', '26.82994')",0.0590142980944015,0.11982109759980378,226.08881576847756,264.4513717113224,366.7903824447456,x,7603.0,7312.0,89.0,110.0,x,41.2,39.6,16.0,90.0,45.6,68.89,.LAS0*.,-99.99,-99,SA(s)0^0^:,SA(s)0^0^:,0.02439,,x,?,False,False,7223,"7220, 7288",55pm9,1.15E13 pm 2.05E12,22.5pm 3.3,Lya,center is 7254 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
HE0241-3043,1221,NGC1097,9,"('40.90708333333333', '-30.513333333333332')","('41.57937', '-30.27489')",1.1960197698469346,1.4829208178025965,260.533669654627,359.9364054940817,175.0910310023629,x,1030.0,1271.0,50.0,16.0,x,50.6,27.8,57.0,145.0,77.4,559.95,.SBS3..,0.56,130.0,(R'_1:)SB(r'l)bSy1,(R'_1:)SB(r'l)bSy1,0.00424,,x,?,True,True,1221,"1175, 1243",83pm12,1.90E13 pm 3.06E12,23.6pm 2.5,Lya,center is 1209
HE0241-3043,1310,NGC1097,7,"('40.90708333333333', '-30.513333333333332')","('41.57937', '-30.27489')",1.225653517433618,1.5196631044383972,260.533669654627,359.9364054940817,175.0910310023629,x,1030.0,1271.0,-39.0,16.0,x,50.6,27.8,57.0,145.0,77.4,559.95,.SBS3..,0.56,130.0,(R'_1:)SB(r'l)bSy1,(R'_1:)SB(r'l)bSy1,0.00424,,x,?,True,True,1310,"1254, 1376",184pm15,5.07E13 pm 4.98E12,32.7pm 3.1,Lya,center is 1315
HE0241-3043,2309,2PIGGSGPGALB+0.72056-0.54958,1,"('40.90708333333333', '-30.513333333333332')","('41.81308', '-31.28053')",-99.99,-99.99,-99.99,-99.99,498.1160773934279,x,1856.0,2095.0,-214.0,26.13,x,-99.99,-99.99,-99,-99,53.5,-99.99,x,-99.99,-99,x,x,0.006988,,x,?,False,False,2309,"2239, 2355",60pm13,1.18E13 pm 2.80E12,44.5pm 1.9,Lya,center is 2297 : ONLY 1 GALAXY : ONLY 1 GALAXY
HE0241-3043,2623.0,x,0,"('40.90708', '-30.51333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,2623,"2607, 2657",25pm9,4.94E12 pm 1.80E12,20.5pm 3.2,Lya,center is 2632 : NO GALAXIES : NO GALAXIES
HE0241-3043,4978,2PIGGSGPGALB+0.70174-0.53207,3,"('40.90708333333333', '-30.513333333333332')","('40.74121', '-30.27375')",-99.99,-99.99,-99.99,-99.99,328.4114231736843,x,4788.0,5031.0,53.0,67.43,x,-99.99,-99.99,-99,-99,68.2,-99.99,x,-99.99,-99,x,x,0.016782,,x,?,False,False,4978,"4951, 5009",51pm8,1.08E13 pm 1.90E12,21.8pm 1.9,Lya,"center is 4980, weak : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
HE0241-3043,5681.0,x,0,"('40.90708', '-30.51333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,5681,"5662, 5706",29pm7,5.86E12 pm 1.60E12,14.7pm 2.1,Lya,"center is 5684, weak : NO GALAXIES : NO GALAXIES"
HE0241-3043,7153.0,x,0,"('40.90708', '-30.51333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,7153,"7108, 7186",54pm9,1.11E13 pm 2.07E12,30.6pm 3.9,Lya,center is 7147 : NO GALAXIES : NO GALAXIES
HE0241-3043,9881.0,x,0,"('40.90708', '-30.51333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,9881,"9837, 9919",46pm10,9.38E12 pm 2.03E12,28.8pm 3.0,Lya,center is 9878 : NO GALAXIES : NO GALAXIES
SDSSJ130524.30+035731.0,2924,UGC08153,1,"('196.35125000000002', '3.958611111111111')","('195.77465', '3.99188')",0.00031780648799484767,2.605785941026747e-07,150.76012289963455,109.58553280428944,425.37451273380793,x,3156.0,2863.0,-61.0,42.3,x,22.9,17.1,41.0,22.0,71.3,101.89,.S..7..,0.89,-99,Sd,Sd,0.00955,,x,?,False,False,2924,"2884, 2966",46pm13,9.30E12 pm 2.87E12,24.4pm 4.5,Lya,center is 2925 : ONLY 1 GALAXY : ONLY 1 GALAXY
SDSSJ130524.30+035731.0,7039,UGC08186,1,"('196.35125000000002', '3.958611111111111')","('196.49433', '3.95644')",0.8244650275728808,1.2787407324833044,268.29798225005,383.6638528712341,248.65632567490854,x,7298.0,7006.0,-33.0,99.8,x,52.8,12.7,76.0,105.0,14.1,99.58,.S..4..,0.13,107.0,Scd(f),Scd(f),0.023369,,x,?,True,True,7039,"6935, 7155",480pm14,1.84E14 pm 1.10E13,54.6pm 2.5,Lya,center is 7045 : ONLY 1 GALAXY : ONLY 1 GALAXY
MS1228.6+1219,866,NGC4429,110,"('187.80458333333334', '12.051944444444445')","('186.86045', '11.10771')",0.007643085075562427,0.0070845731333638515,196.0112132603446,193.89526812173628,364.4888436919738,x,1404.0,1104.0,238.0,15.8,x,33.5,11.4,70.0,97.0,52.6,337.4,.LAR+..,-99.99,99.0,SA(r)0+;LINER_HII,SA(r)0+;LINER_HII,0.003683,,x,?,False,False,866,"825, 901",94pm18,2.23E13 pm 5.05E12,23.0pm 4.0,Lya,center is 863 : VIRIAL VS CUSTOM RESULT MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
MS1228.6+1219,866,NGC4429,110,"('187.80458333333334', '12.051944444444445')","('186.86045', '11.10771')",0.007643085075562427,0.0070845731333638515,196.0112132603446,193.89526812173628,364.4888436919738,x,1404.0,1104.0,238.0,15.8,x,33.5,11.4,70.0,97.0,52.6,337.4,.LAR+..,-99.99,99.0,SA(r)0+;LINER_HII,SA(r)0+;LINER_HII,0.003683,,x,?,False,False,866,"825, 901",94pm18,2.23E13 pm 5.05E12,23.0pm 4.0,Lya,center is 863 : VIRIAL VS CUSTOM RESULT MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
MS1228.6+1219,1046,NGC4486,136,"('187.80458333333334', '12.051944444444445')","('187.70593', '12.39112')",0.38548266147896937,0.3975469292623383,210.31391004631504,225.97524421936134,100.93013500664554,x,1584.0,1284.0,238.0,16.4,x,37.1,31.9,31.0,153.0,11.1,499.06,.E+0+P.,-99.99,-99,E+0-1_pec;NLRG_Sy,E+0-1_pec;NLRG_Sy,0.004283,,x,?,False,True,1046,"994, 1108",167pm19,4.24E13 pm 5.94E12,33.6pm 3.1,Lya,center is 1051 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
MS1228.6+1219,1286,NGC4486,131,"('187.80458333333334', '12.051944444444445')","('187.70593', '12.39112')",1.5884217866859922,1.6381338689726366,210.31391004631504,225.97524421936134,100.93013500664554,x,1584.0,1284.0,-2.0,16.4,x,37.1,31.9,31.0,153.0,11.1,499.06,.E+0+P.,-99.99,-99,E+0-1_pec;NLRG_Sy,E+0-1_pec;NLRG_Sy,0.004283,,x,?,True,True,1286,"1191, 1365",522pm16,2.01E14 pm 1.51E13,57.3pm 1.4,Lya,center is 1278 : VIRIAL AND CUSTOM INCLUDE MISMATCH
MS1228.6+1219,3956.0,x,0,"('187.8045833', '12.05194444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,3956,"3942, 3996",44pm11,9.23E12 pm 2.42E12,22.6pm 3.1,Lya,center is 3969 : NO GALAXIES : NO GALAXIES
MS1228.6+1219,7337.0,x,0,"('187.8045833', '12.05194444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,7337,"7231, 7429",647pm11,2.85E14 pm 1.55E13,66.4pm 1.2,Lya,center is 7330 : NO GALAXIES : NO GALAXIES
MS1228.6+1219,7811,IC3440,1,"('187.80458333333334', '12.051944444444445')","('187.77149', '12.02986')",1.383685392770173,0.7983930414133844,132.05615404244176,82.16610615089411,77.83157895729323,x,8082.0,7782.0,-29.0,113.82,x,18.9,15.4,35.0,82.0,26.3,-99.99,x,-99.99,-99,S,S,0.025957,,x,?,True,True,7811,"7701, 7905",511pm14,1.87E14 pm 1.08E13,59.0pm 1.7,Lya,center is 7803 : ONLY 1 GALAXY : ONLY 1 GALAXY
MS1228.6+1219,9040.0,x,0,"('187.8045833', '12.05194444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,9040,"8996, 9090",64pm13,1.32E13 pm 2.92E12,34.8pm 1.9,Lya,center is 9043 : NO GALAXIES : NO GALAXIES
SDSSJ135726.27+043541.4,1124,NGC5364,21,"('209.35958333333332', '4.594722222222222')","('209.05', '5.01447')",0.6998890735161767,0.6866872370804677,195.60730162998587,193.02772857804652,164.560925173681,x,1516.0,1241.0,117.0,18.1,x,33.4,19.0,55.0,48.0,84.3,405.65,.SAT4P.,-99.99,30.0,SA(rs)bc_pec_HII,SA(rs)bc_pec_HII,0.00414,,x,?,True,True,1124,"1095, 1161",85pm11,1.95E13 pm 2.93E12,23.0pm 2.3,Lya,center is 1128
SDSSJ135726.27+043541.4,1296,NGC5364,19,"('209.35958333333332', '4.594722222222222')","('209.05', '5.01447')",0.9137178776987586,0.8964826408216346,195.60730162998587,193.02772857804652,164.560925173681,x,1516.0,1241.0,-55.0,18.1,x,33.4,19.0,55.0,48.0,84.3,405.65,.SAT4P.,-99.99,30.0,SA(rs)bc_pec_HII,SA(rs)bc_pec_HII,0.00414,,x,?,True,True,1296,"1264, 1324",98pm9,2.37E13 pm 2.75E12,21.1pm 1.4,Lya,center is 1294
SDSSJ135726.27+043541.4,2586.0,x,0,"('209.35917', '4.59472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,2586,"2552, 2624",60pm9,1.24E13 pm 2.17E12,27.4pm 3.2,Lya,center 2588 : NO GALAXIES : NO GALAXIES
SDSSJ135726.27+043541.4,4540,NGC5434,1,"('209.35958333333332', '4.594722222222222')","('210.84644', '9.44809')",6.621768870075598e-67,0.0,27.060759693886542,2.618969262897142,333.77320512319557,x,4914.0,4640.0,100.0,3.77,x,1.9,1.6,31.0,35.0,18.0,109.18,.SA.5..,1.0,-99,SAc,SAc,0.015477,,x,?,False,False,4540,"4507, 4555",34pm7,7.07E12 pm 1.57E12,14.9pm 2.4,Lya,"center 4531, weak : NO GALAXIES : ONLY 1 GALAXY"
SDSSJ135726.27+043541.4,6308.0,x,0,"('209.35917', '4.59472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,6308,"6268, 6340",64pm8,1.37E13 pm 1.97E12,24.6pm 4.9,Lya,center is 6304 : NO GALAXIES : NO GALAXIES
SDSSJ135726.27+043541.4,8804.0,x,0,"('209.35917', '4.59472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,8804,"8764, 8846",84pm8,1.82E13 pm 2.07E12,28.1pm 2.1,Lya,center is 8805 : NO GALAXIES : NO GALAXIES
RX_J2139.7+0246,4083,UGC11785,1,"('324.93416666666667', '2.7683333333333335')","('324.8615', '2.82711')",1.4975395309932693,1.552827582701414,209.53095510983132,224.1504160156746,112.30912591096396,x,3860.0,4074.0,-9.0,68.9,x,36.9,6.6,80.0,60.0,69.0,104.27,.S..6?/,0.13,61.0,Sd,Sd,0.013589,,x,?,True,True,4083,"3977, 4123",490pm7,2.38E14 pm 1.28E13,50.1pm 3.1,Lya,center is 4050 : ONLY 1 GALAXY : ONLY 1 GALAXY
RX_J2139.7+0246,4181,UGC11785,1,"('324.93416666666667', '2.7683333333333335')","('324.8615', '2.82711')",1.127072371043535,1.168683049252307,209.53095510983132,224.1504160156746,112.30912591096396,x,3860.0,4074.0,-107.0,68.9,x,36.9,6.6,80.0,60.0,69.0,104.27,.S..6?/,0.13,61.0,Sd,Sd,0.013589,,x,?,True,True,4181,"4121, 4281",529pm7,2.65E14 pm 1.39E13,54.2pm 3.6,Lya,center is 4201 : ONLY 1 GALAXY : ONLY 1 GALAXY
RX_J2139.7+0246,9219.0,x,0,"('324.9341667', '2.768055556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,9219,"9163, 9271",106pm10,2.35E13 pm 2.57E12,34.0pm 2.2,Lya,center is 9217 : NO GALAXIES : NO GALAXIES
FBQSJ1431+2442,2241.0,x,0,"('217.8575', '24.70556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,2241,"2216, 2286",54pm19,1.11E13 pm 4.36E12,29.0pm 3.9,Lya,center is 2251 : NO GALAXIES : NO GALAXIES
FBQSJ1431+2442,6542,SDSSJ143122.18+243048.1,2,"('217.85750000000002', '24.705555555555556')","('217.84243', '24.51337')",1.410290983949466e-07,1.7051457701374952e-55,81.55643225270019,28.81985426750108,323.60205537221185,x,6833.0,6577.0,35.0,96.23,x,9.4,5.8,52.0,19.0,14.9,-99.99,x,-99.99,-99,x,x,0.021938,,x,?,False,False,6542,"6517, 6573",56pm15,1.19E13 pm 3.71E12,21.3pm 4.1,Lya,center is 6545 : VIRIAL AND CUSTOM INCLUDE MISMATCH
FBQSJ1431+2442,6623,SDSSJ143122.18+243048.1,2,"('217.85750000000002', '24.705555555555556')","('217.84243', '24.51337')",1.3792240448603014e-07,1.667583550438226e-55,81.55643225270019,28.81985426750108,323.60205537221185,x,6833.0,6577.0,-46.0,96.23,x,9.4,5.8,52.0,19.0,14.9,-99.99,x,-99.99,-99,x,x,0.021938,,x,?,False,False,6623,"6570, 6698",272pm20,7.89E13 pm 8.95E12,41.7pm 2.6,Lya,center is 6634 : VIRIAL AND CUSTOM INCLUDE MISMATCH
LBQS1230-0015,1127,NGC4517,13,"('188.26708333333335', '-0.5261111111111111')","('188.18996', '0.11503')",1.5154469495005556,1.5609579978726662,207.56778682516213,219.60998155821605,109.32573241978302,x,1420.0,1128.0,1.0,9.7,x,36.4,5.8,81.0,83.0,89.9,628.28,.SAS6*/,0.66,83.0,SA(s)cd:_sp_HII,SA(s)cd:_sp_HII,0.003764,,x,?,True,True,1127,"1028, 1218",473pm16,1.84E14 pm 1.34E13,51.0pm 2.3,Lya,center is 1123
LBQS1230-0015,2406,NGC4385,2,"('188.26708333333335', '-0.5261111111111111')","('186.42835', '0.57262')",3.87073232434339e-15,2.608456283290555e-305,52.75811898352246,11.180339887498949,295.71117555377685,x,2433.0,2140.0,-266.0,7.91,x,5.0,2.3,63.0,100.0,20.9,131.27,.LBT+*.,-99.99,82.0,SB(rs)0+:;HII_Sbrst,SB(rs)0+:;HII_Sbrst,0.007138,,x,?,False,False,2406,"2374, 2446",108pm9,2.55E13 pm 2.78E12,25.2pm 1.7,Lya,center is 2410 : ONLY 1 GALAXY : VIRIAL AND CUSTOM INCLUDE MISMATCH
LBQS1230-0015,4308.0,x,0,"('188.26708', '0.52611')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,4308,"4260, 4344",38pm11,7.52E12 pm 2.28E12,29.1pm 3.1,Lya,"center is 4302, very weak : NO GALAXIES : NO GALAXIES"
LBQS1230-0015,4678.0,x,0,"('188.26708', '0.52611')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,4678,"4636, 4704",30pm10,5.82E12 pm 2.05E12,23.5pm 3.0,Lya,"center is 4670, very weak : NO GALAXIES : NO GALAXIES"
LBQS1230-0015,6828,2PIGGNGPGALB+3.27437-0.00740,1,"('188.26708333333335', '-0.5261111111111111')","('188.24852', '-0.69954')",2.5109722196832803e-08,7.504134618154595e-47,85.11380382023764,31.622776601683793,320.79872228495174,x,7482.0,7191.0,363.0,105.38,x,10.0,7.4,42.0,77.0,70.9,-99.99,x,-99.99,-99,x,x,0.023985,,x,?,False,False,6828,"6756, 6890",204pm12,5.17E13 pm 3.82E12,40.7pm 1.9,Lya,center is 6823 : ONLY 1 GALAXY : ONLY 1 GALAXY
RX_J1017.5+4702,629,NGC3198,8,"('154.37916666666666', '47.040277777777774')","('154.97897', '45.54962')",0.020893404303179954,0.013294733099499523,188.68218241870744,178.47972714008725,369.94685816568216,x,882.0,660.0,31.0,13.7,x,31.7,11.1,70.0,40.0,55.3,510.68,.SBT5..,-99.99,35.0,SB(rs)c_HII,SB(rs)c_HII,0.002202,,x,?,True,True,629,"584, 662",60pm17,1.24E13 pm 3.81E12,27.9pm 2.9,Lya,center is 623
RX_J1117.6+5301,685,NGC3556,9,"('169.41875000000002', '53.030833333333334')","('167.87904', '55.67411')",0.0010643626974960573,1.6353210015127878e-05,161.4927981821006,127.25673656038803,422.3732629018086,x,910.0,699.0,14.0,8.67,x,25.3,6.3,76.0,83.0,77.7,522.58,.SBS6./,-99.99,80.0,SB(s)cd_HII,SB(s)cd_HII,0.002332,,x,?,False,False,685,"593, 765",318pm26,9.54E13 pm 1.14E13,47.5pm 3.1,Lya,center is 679 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J1117.6+5301,1131,NGC3631,11,"('169.41875000000002', '53.030833333333334')","('170.26198', '53.16957')",1.2534266116359,0.20699387716008902,116.70068090480368,62.80375784935166,78.42781462167117,x,1378.0,1156.0,25.0,8.56,x,15.8,15.2,16.0,28.0,46.7,300.71,.SAS5..,0.98,-99,SA(s)c,SA(s)c,0.003856,,x,?,True,True,1131,"1050, 1216",356pm20,1.19E14 pm 1.14E13,44.6pm 2.4,Lya,center is 1133
RX_J1117.6+5301,1259,NGC3631,11,"('169.41875000000002', '53.030833333333334')","('170.26198', '53.16957')",0.976560172619226,0.16127148931899202,116.70068090480368,62.80375784935166,78.42781462167117,x,1378.0,1156.0,-103.0,8.56,x,15.8,15.2,16.0,28.0,46.7,300.71,.SAS5..,0.83,-99,SA(s)c,SA(s)c,0.003856,,x,?,True,True,1259,"1218, 1298",57pm17,1.18E13 pm 3.87E12,25.4pm 4.6,Lya,center is 1258
RX_J1117.6+5301,2374.0,x,0,"('169.41875', '53.03055556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,2374,"2324, 2432",186pm16,4.78E13 pm 5.28E12,34.7pm 1.9,Lya,center is 2378 : NO GALAXIES : NO GALAXIES
RX_J1117.6+5301,2874,MCG+09-19-008,2,"('169.41875000000002', '53.030833333333334')","('168.46024', '53.08642')",5.797310035249143e-12,1.4861259923177877e-79,86.28476458147732,32.57618762224947,438.8799897151912,x,3085.0,2865.0,-9.0,43.45,x,10.2,3.0,73.0,66.0,29.5,-99.99,x,-99.99,-99,x,x,0.009557,,x,?,False,False,2874,"2816, 2936",108pm18,2.31E13 pm 4.27E12,45.5pm 3.4,Lya,center is 2876 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J1117.6+5301,5798.0,x,0,"('169.41875', '53.03055556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,5798,"5717, 5855",212pm16,5.93E13 pm 5.91E12,38.8pm 2.5,Lya,center is 5786 : NO GALAXIES : NO GALAXIES
RX_J1117.6+5301,7957.0,x,0,"('169.41875', '53.03055556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,7957,"7904, 8006",91pm15,1.92E13 pm 3.65E12,35.8pm 3.0,Lya,center is 7955 : NO GALAXIES : NO GALAXIES
SDSSJ112224.10+031802.0,1049,NGC3640,11,"('170.60041666666666', '3.3005555555555555')","('170.27854', '3.23483')",0.23971927172991842,0.19177288860163932,171.91391896736113,145.7872868257037,129.95247320333513,x,1582.0,1298.0,249.0,22.7,x,27.7,22.2,37.0,100.0,21.6,238.86,.E.3...,-99.99,100.0,E3,E3,0.00433,,x,?,True,True,1049,"977, 1111",288pm30,8.30E13 pm 1.38E13,40.9pm 2.5,Lya,center is 1044 : VIRIAL AND CUSTOM INCLUDE MISMATCH
SDSSJ112224.10+031802.0,1264,NGC3640,21,"('170.60041666666666', '3.3005555555555555')","('170.27854', '3.23483')",1.0972842446249973,0.8778158205231219,171.91391896736113,145.7872868257037,129.95247320333513,x,1582.0,1298.0,34.0,22.7,x,27.7,22.2,37.0,100.0,21.6,238.86,.E.3...,-99.99,100.0,E3,E3,0.00433,,x,?,True,True,1264,"1180, 1360",424pm27,1.35E14 pm 1.54E13,54.7pm 2.4,Lya,center is 1270
SDSSJ112224.10+031802.0,8872,SDSSJ112230.40+031545.8,1,"('170.60041666666666', '3.3005555555555555')","('170.62667', '3.26275')",0.8995244029320364,0.09497682185708411,121.74843978037151,68.8595091472485,104.12419396654934,x,9208.0,8924.0,52.0,129.69,x,16.8,9.4,56.0,148.0,2.7,-99.99,x,-99.99,-99,x,x,0.029767,,x,?,True,True,8872,"8770, 8964",435pm17,1.41E14 pm 9.34E12,56.6pm 1.9,Lya,center is 8867 : ONLY 1 GALAXY : ONLY 1 GALAXY
SDSSJ112224.10+031802.0,9890.0,x,0,"('170.60042', '3.30056')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,9890,"9822, 9960",56pm19,1.10E13 pm 3.89E12,55.9pm 2.6,Lya,"center is 9891, weak : NO GALAXIES : NO GALAXIES"
RX_J1544.5+2827,2111,IC4582,2,"('236.12708333333333', '28.465555555555557')","('236.41436', '28.08866')",0.00027203216018169887,5.384246644003345e-10,131.57364797639642,81.51485754143229,376.3257110202367,x,2344.0,2145.0,34.0,47.5,x,18.8,6.4,70.0,170.0,23.8,77.29,.S?....,0.26,171.0,S?,S?,0.007155,,x,?,False,False,2111,"2058, 2152",75pm18,1.63E13 pm 4.19E12,31.9pm 3.6,Lya,center is 2105 : ONLY 1 GALAXY : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J1544.5+2827,9642,PGC055892,2,"('236.12708333333333', '28.465555555555557')","('235.98894', '28.52408')",0.015436273141922552,0.0010152483973692348,159.72671117806553,124.2507505007515,326.19601305881207,x,9846.0,9646.0,4.0,138.67,x,24.9,18.4,42.0,55.0,60.7,-99.99,x,-99.99,-99,SBa_Sy2,SBa_Sy2,0.032176,,x,?,True,False,9642,"9577, 9695",183pm14,4.81E13 pm 4.50E12,33.8pm 2.4,Lya,center is 9636 : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J1544.5+2827,9759,PGC055892,2,"('236.12708333333333', '28.465555555555557')","('235.98894', '28.52408')",0.011222213234763597,0.0007380883906871932,159.72671117806553,124.2507505007515,326.19601305881207,x,9846.0,9646.0,-113.0,138.67,x,24.9,18.4,42.0,55.0,60.7,-99.99,x,-99.99,-99,SBa_Sy2,SBa_Sy2,0.032176,,x,?,True,False,9759,"9702, 9794",169pm12,4.32E13 pm 3.99E12,32.4pm 2.0,Lya,center is 9748 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
